,Succes Rate,Time per attack,# Gradient Estimation,Alpha,Gaussian Smoothing
1,0.89,0.34165409909354316,500,0.2,0.001
2,0.9411111111111111,0.40498440663019813,1000,0.2,0.001
3,0.9633333333333334,0.49463600211673314,2000,0.2,0.001
4,0.9711111111111111,0.8351301990614997,4000,0.2,0.001
5,0.9722222222222222,1.1411791104740567,8000,0.2,0.001
