,Optim,Data,Norm,Epsilon,Target,SuccesRate,MeanTime,MeanEpsilon,NGradient,BatchSize,Alpha,GaussianSmoothing,Nexample,Epochs
0,classic,mnist,2,4.0,1,0.7166666666666667,0.5275082800123426,2.315139055252075,1000,-1,0.2,0.001,20,100
1,classic,mnist,2,4.0,1,0.8277777777777777,0.693417489528656,2.3171393871307373,2000,-1,0.2,0.001,20,100
2,classic,mnist,2,4.0,1,0.8888888888888888,2.757512557506561,2.3216588497161865,16000,4000,0.2,0.001,20,100
3,classic,mnist,2,4.0,1,0.8777777777777778,10.780364852481418,2.310488700866699,64000,4000,0.2,0.001,20,100
4,classic,mnist,2,4.0,1,0.5833333333333334,0.49203035169177584,2.268522024154663,500,-1,0.2,0.001,20,100
5,classic,mnist,2,4.0,1,0.8722222222222222,1.1179018033875359,2.335178852081299,4000,-1,0.2,0.001,20,100
6,classic,mnist,2,4.0,1,0.8722222222222222,1.712115920914544,2.3248353004455566,8000,4000,0.2,0.001,20,100
7,classic,mnist,2,4.0,1,0.8944444444444445,4.979423128234016,2.319200277328491,32000,4000,0.2,0.001,20,100
