,Succes Rate,Time per attack,# Gradient Estimation,Alpha,Gaussian Smoothing
0,0.29444444444444445,1.3148921926816304,500,0.2,0.001
1,0.35,2.0283685432540044,1000,0.2,0.001
2,0.42777777777777776,2.911535792880588,2000,0.2,0.001
3,0.49444444444444446,5.031186346213023,4000,0.2,0.001
4,0.5555555555555556,6.632287924819522,8000,0.2,0.001
