,Succes Rate,Time per attack,# Gradient Estimation,Alpha,Gaussian Smoothing
0,0.07222222222222222,1.643592451678382,500,0.2,0.001
1,0.08333333333333333,2.7355540328555636,1000,0.2,0.001
2,0.09444444444444444,4.331026192506155,2000,0.2,0.001
3,0.1,8.229840809769101,4000,0.2,0.001
4,0.1,11.939104137155745,8000,0.2,0.001
5,0.10555555555555556,20.13551933368047,16000,0.2,0.001
